heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_UF4YzqH6fsofqgZKqDW8ka,weekday_balance_average,last_90_days,239682.2845,balance,amount,Average weekday balance,3.5359696100662426,3.5359696100662426,IQR,weekday_balance_average
eus_BudBwWw4ebKCQNocdhbwV8,weekday_balance_average,last_90_days,465959.2808,balance,amount,Average weekday balance,7.8327306668470635,7.8327306668470635,IQR,weekday_balance_average
eus_RnN2fpcM3PNbHjDmqfpdDW,weekday_balance_average,last_90_days,168777.35033333334,balance,amount,Average weekday balance,2.1895598342487377,2.1895598342487377,IQR,weekday_balance_average
eus_hYLR9Fyc6982kEqhWkL9E8,weekday_balance_average,last_90_days,173384.30692307692,balance,amount,Average weekday balance,2.277041071797276,2.277041071797276,IQR,weekday_balance_average
eus_f8ozjLpwUnHiK3CVFBQMms,weekday_balance_average,last_90_days,810127.1806557378,balance,amount,Average weekday balance,14.368115408889338,14.368115408889338,IQR,weekday_balance_average
eus_Ytu2yn8yRJvujNbRbfctvq,weekday_balance_average,last_90_days,247446.5323809524,balance,amount,Average weekday balance,3.6834044729801856,3.6834044729801856,IQR,weekday_balance_average
eus_Xhs9bePhFsr8fZjzXAx9qn,weekday_balance_average,last_90_days,154854.9192,balance,amount,Average weekday balance,1.9251875786169375,1.9251875786169375,IQR,weekday_balance_average
eus_CRW7BeqiX9W34L2iAdVecw,weekday_balance_average,last_90_days,275372.7033,balance,amount,Average weekday balance,4.213692949635065,4.213692949635065,IQR,weekday_balance_average
eus_Qd5KVpsH3kkvS9MNsXyHi7,weekday_balance_average,last_90_days,211732.5905,balance,amount,Average weekday balance,3.005234454960506,3.005234454960506,IQR,weekday_balance_average
eus_oAqcdLkkV48GZgnN7FPznF,weekday_balance_average,last_90_days,1035078.5911290324,balance,amount,Average weekday balance,18.639704991544452,18.639704991544452,IQR,weekday_balance_average
eus_hLgtJp6XPKbT3cksaw92ku,weekday_balance_average,last_90_days,177630.7458,balance,amount,Average weekday balance,2.3576764589321337,2.3576764589321337,IQR,weekday_balance_average
eus_4ebjuNSQv4wky6g8Heo6RG,weekday_balance_average,last_90_days,137084.75365079366,balance,amount,Average weekday balance,1.5877509122615692,1.5877509122615692,IQR,weekday_balance_average
eus_X8Hs3ftrq6fdS3sZvUNzcv,weekday_balance_average,last_90_days,480175.03887096775,balance,amount,Average weekday balance,8.102672891071082,8.102672891071082,IQR,weekday_balance_average
eus_hbsjSU9X3ycgJ9NnUKWFCt,weekday_balance_average,last_90_days,395299.0525,balance,amount,Average weekday balance,6.490967596861138,6.490967596861138,IQR,weekday_balance_average
eus_oHLLSMWjqNCLvSrwVxkBjQ,weekday_balance_average,last_90_days,1231770.759,balance,amount,Average weekday balance,22.37468141823025,22.37468141823025,IQR,weekday_balance_average
