heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,metric_value_transformed,iqr_distance,outlier_score,outlier_method,metric_name
eus_666xMQyYdvNDbB7Zh8e8ug,balance_average,last_12_calendar_months,-1522811.258,balance,amount,Average balance,-14.23606935310347,4.859706728473504,4.859706728473504,IQR,balance_average
eus_ZUXXfA5F9djDcpjiNPFmzc,balance_average,last_90_days,-329.6486517,balance,amount,Average balance,-5.801056336386666,2.8949645114049187,2.8949645114049187,IQR,balance_average
eus_ZUXXfA5F9djDcpjiNPFmzc,balance_average,last_120_days,-773.1486555,balance,amount,Average balance,-6.651763916517813,3.0931172698833516,3.0931172698833516,IQR,balance_average
eus_ZUXXfA5F9djDcpjiNPFmzc,balance_average,last_180_days,-1316.755754,balance,amount,Average balance,-7.183685382259648,3.217016137358338,3.217016137358338,IQR,balance_average
eus_ZUXXfA5F9djDcpjiNPFmzc,balance_average,last_1_calendar_months,-3.76516129,balance,amount,Average balance,-1.5613313854315205,1.9074181278496132,1.9074181278496132,IQR,balance_average
eus_ZUXXfA5F9djDcpjiNPFmzc,balance_average,last_3_calendar_months,-1775.091957,balance,amount,Average balance,-7.4821706998017925,3.2865414247986697,3.2865414247986697,IQR,balance_average
eus_ZUXXfA5F9djDcpjiNPFmzc,balance_average,last_6_calendar_months,-2548.981989,balance,amount,Average balance,-7.843841574990273,3.3707843341763644,3.3707843341763644,IQR,balance_average
eus_4EPN6NSoTAQVQmg4yTz2G8,balance_average,last_90_days,-1743.773371,balance,amount,Average balance,-7.464379952849818,3.2823974796096755,3.2823974796096755,IQR,balance_average
eus_4EPN6NSoTAQVQmg4yTz2G8,balance_average,last_120_days,-1060.622185,balance,amount,Average balance,-6.967553380501227,3.1666731601189744,3.1666731601189744,IQR,balance_average
eus_4EPN6NSoTAQVQmg4yTz2G8,balance_average,last_365_days,-1164.632005,balance,amount,Average balance,-7.0610187124655965,3.188443758833973,3.188443758833973,IQR,balance_average
eus_4EPN6NSoTAQVQmg4yTz2G8,balance_average,last_1_calendar_months,-9543.644516,balance,amount,Average balance,-9.163735492511886,3.6782232553336125,3.6782232553336125,IQR,balance_average
eus_4EPN6NSoTAQVQmg4yTz2G8,balance_average,last_3_calendar_months,-5088.22587,balance,amount,Average balance,-8.53488100956931,3.53174607164919,3.53174607164919,IQR,balance_average
eus_4EPN6NSoTAQVQmg4yTz2G8,balance_average,last_12_calendar_months,-2642.885836,balance,amount,Average balance,-7.88000502152196,3.3792077770299436,3.3792077770299436,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_90_days,-153.7441379,balance,amount,Average balance,-5.0417730297486525,2.7181069340294433,2.7181069340294433,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_120_days,-228.7430769,balance,amount,Average balance,-5.436961627593535,2.810157025754399,2.810157025754399,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_180_days,-184.6278531,balance,amount,Average balance,-5.223743879674534,2.760492856898403,2.760492856898403,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_365_days,-26.88044199,balance,amount,Average balance,-3.3279254390665174,2.318905568440428,2.318905568440428,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_3_calendar_months,-770.3222826,balance,amount,Average balance,-6.648106292189452,3.0922653104473827,3.0922653104473827,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_6_calendar_months,-725.7146961,balance,amount,Average balance,-6.588533960481269,3.0783893063624674,3.0783893063624674,IQR,balance_average
eus_GTuXxRheYvg2yiSnAcEEp4,balance_average,last_12_calendar_months,-106.1002192,balance,amount,Average balance,-4.67376502413695,2.6323879359186426,2.6323879359186426,IQR,balance_average
eus_44oKovKfYcWDLGSGv9jrzJ,balance_average,last_30_days,-52.76321429,balance,amount,Average balance,-3.9845894840481018,2.4718603497845026,2.4718603497845026,IQR,balance_average
eus_44oKovKfYcWDLGSGv9jrzJ,balance_average,last_90_days,-35.14840909,balance,amount,Average balance,-3.587632939060988,2.3793984554480976,2.3793984554480976,IQR,balance_average
eus_44oKovKfYcWDLGSGv9jrzJ,balance_average,last_120_days,-21.73076271,balance,amount,Average balance,-3.1237191925148626,2.2713404214994553,2.2713404214994553,IQR,balance_average
eus_44oKovKfYcWDLGSGv9jrzJ,balance_average,last_1_calendar_months,-56.48709677,balance,amount,Average balance,-4.05156051862096,2.4874597114790586,2.4874597114790586,IQR,balance_average
eus_44oKovKfYcWDLGSGv9jrzJ,balance_average,last_3_calendar_months,-13.1775,balance,amount,Average balance,-2.651656200906046,2.1613842084039425,2.1613842084039425,IQR,balance_average
eus_SMFPF7KzhXMp8amhWq5TAK,balance_average,last_30_days,-623.5092593,balance,amount,Average balance,-6.43696615619711,3.04308507348988,3.04308507348988,IQR,balance_average
eus_SMFPF7KzhXMp8amhWq5TAK,balance_average,last_90_days,-221.811954,balance,amount,Average balance,-5.406328160114729,2.8030216642924164,2.8030216642924164,IQR,balance_average
eus_SMFPF7KzhXMp8amhWq5TAK,balance_average,last_1_calendar_months,-186.5541935,balance,amount,Average balance,-5.234067835648764,2.7628975849183277,2.7628975849183277,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_30_days,-1687.741071,balance,amount,Average balance,-7.431738601917721,3.2747944278928207,3.2747944278928207,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_90_days,-376.2710227,balance,amount,Average balance,-5.932963822271589,2.925689325433287,2.925689325433287,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_120_days,-500.8250847,balance,amount,Average balance,-6.218251622120914,2.992140554763666,2.992140554763666,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_180_days,-282.3916854,balance,amount,Average balance,-5.646829988082366,2.859041031868224,2.859041031868224,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_365_days,-71.71214876,balance,amount,Average balance,-4.286508478694011,2.5421854333072087,2.5421854333072087,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_1_calendar_months,-1015.185161,balance,amount,Average balance,-6.92381085661255,3.1564843455676646,3.1564843455676646,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_3_calendar_months,-167.1855435,balance,amount,Average balance,-5.125067795569221,2.73750853335646,2.73750853335646,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_6_calendar_months,-180.4207182,balance,amount,Average balance,-5.200818743948668,2.755152973971919,2.755152973971919,IQR,balance_average
eus_n66CraZHEzuYZtoj2oogbH,balance_average,last_12_calendar_months,-4.326,balance,amount,Average balance,-1.6726004873917404,1.9333357051720546,1.9333357051720546,IQR,balance_average
eus_V7fmonTkxdx3YbseWGRnV6,balance_average,last_30_days,-1582.7764,balance,amount,Average balance,-7.367567400793971,3.25984722298419,3.25984722298419,IQR,balance_average
eus_V7fmonTkxdx3YbseWGRnV6,balance_average,last_120_days,-2314.047913,balance,amount,Average balance,-7.747185663066419,3.348270563265792,3.348270563265792,IQR,balance_average
eus_V7fmonTkxdx3YbseWGRnV6,balance_average,last_365_days,-412.639,balance,amount,Average balance,-6.024993612752688,2.9471255477874014,2.9471255477874014,IQR,balance_average
eus_V7fmonTkxdx3YbseWGRnV6,balance_average,last_3_calendar_months,-1807.157826,balance,amount,Average balance,-7.5000638302838905,3.2907092178754582,3.2907092178754582,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_30_days,-310.5878571,balance,amount,Average balance,-5.741681343725067,2.881134472910706,2.881134472910706,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_90_days,-571.2365909,balance,amount,Average balance,-6.349552526316984,3.0227240795433006,3.0227240795433006,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_120_days,-2911.007034,balance,amount,Average balance,-7.976597824835637,3.401706848241721,3.401706848241721,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_180_days,-3441.94073,balance,amount,Average balance,-8.144081248551954,3.440718258488805,3.440718258488805,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_365_days,-4312.243278,balance,amount,Average balance,-8.369445400807157,3.4932116527813983,3.4932116527813983,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_1_calendar_months,-1272.588065,balance,amount,Average balance,-7.149593443972089,3.2090752046908344,3.2090752046908344,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_3_calendar_months,-2737.107065,balance,amount,Average balance,-7.915022108443995,3.3873642017868626,3.3873642017868626,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_6_calendar_months,-4383.335359,balance,amount,Average balance,-8.385793321824435,3.4970195248641436,3.4970195248641436,IQR,balance_average
eus_NfasooUkGMNpFgTfxkAu3v,balance_average,last_12_calendar_months,-4502.30463,balance,amount,Average balance,-8.412566768468634,3.5032557832805846,3.5032557832805846,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_30_days,-940.9722222,balance,amount,Average balance,-6.847975786031177,3.1388203106206745,3.1388203106206745,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_90_days,-1075.365402,balance,amount,Average balance,-6.981345276009902,3.1698856648662215,3.1698856648662215,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_120_days,-623.3823932,balance,amount,Average balance,-6.436762990293675,3.0430377506669326,3.0430377506669326,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_180_days,-182.790565,balance,amount,Average balance,-5.213796875633384,2.7581759311587195,2.7581759311587195,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_365_days,-213.6320166,balance,amount,Average balance,-5.368925011053669,2.7943094612565784,2.7943094612565784,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_1_calendar_months,-914.7977419,balance,amount,Average balance,-6.819795534506917,3.1322563693739216,3.1322563693739216,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_3_calendar_months,-477.2277174,balance,amount,Average balance,-6.170087015285107,2.9809217177291196,2.9809217177291196,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_6_calendar_months,-118.0474586,balance,amount,Average balance,-4.779522225371961,2.657021642779989,2.657021642779989,IQR,balance_average
eus_5R3BsBkA3BPkwYngKvjAJt,balance_average,last_12_calendar_months,-214.5827397,balance,amount,Average balance,-5.373344778780012,2.795338944462398,2.795338944462398,IQR,balance_average
eus_KAJx2EhGu8ge4KaC3E4RSf,balance_average,last_365_days,-666.9167218,balance,amount,Average balance,-6.504163497800877,3.0587371482006183,3.0587371482006183,IQR,balance_average
eus_KAJx2EhGu8ge4KaC3E4RSf,balance_average,last_6_calendar_months,-74.59,balance,amount,Average balance,-4.325323999304086,2.5512266158008186,2.5512266158008186,IQR,balance_average
eus_KAJx2EhGu8ge4KaC3E4RSf,balance_average,last_12_calendar_months,-929.3013151,balance,amount,Average balance,-6.835508528403525,3.1359163497917377,3.1359163497917377,IQR,balance_average
eus_UTpJ9j8PKMkwme4MwAGWHz,balance_average,last_30_days,-15307.45448,balance,amount,Average balance,-9.636160535156359,3.7882637998881368,3.7882637998881368,IQR,balance_average
eus_CCZDz4A9e9S4PvUCtSQg5Q,balance_average,last_90_days,-29789.23636,balance,amount,Average balance,-10.301935979881963,3.943340872175709,3.943340872175709,IQR,balance_average
eus_CCZDz4A9e9S4PvUCtSQg5Q,balance_average,last_120_days,-40749.01756,balance,amount,Average balance,-10.615211549589162,4.016311208577101,4.016311208577101,IQR,balance_average
eus_CCZDz4A9e9S4PvUCtSQg5Q,balance_average,last_180_days,-6728.639307,balance,amount,Average balance,-8.814276826403116,3.5968248990935385,3.5968248990935385,IQR,balance_average
eus_CCZDz4A9e9S4PvUCtSQg5Q,balance_average,last_1_calendar_months,0.126484611211444,balance,amount,Average balance,0.11910182008797136,1.5159998745161838,1.5159998745161838,IQR,balance_average
eus_CCZDz4A9e9S4PvUCtSQg5Q,balance_average,last_3_calendar_months,-39349.81083,balance,amount,Average balance,-10.580271859224109,4.008172811567461,4.008172811567461,IQR,balance_average
eus_CCZDz4A9e9S4PvUCtSQg5Q,balance_average,last_6_calendar_months,-11143.46912,balance,amount,Average balance,-9.318698610768884,3.7143183484798494,3.7143183484798494,IQR,balance_average
eus_St2kZZ8r4i2bku66N3L3ia,balance_average,last_30_days,0.1545251123184293,balance,amount,Average balance,0.14368910125920006,1.5102728330493467,1.5102728330493467,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_30_days,-175.4234783,balance,amount,Average balance,-5.172887231654855,2.748646970806131,2.748646970806131,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_120_days,-146.7800885,balance,amount,Average balance,-4.995725280223497,2.7073811702026687,2.7073811702026687,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_180_days,-319.6065318,balance,amount,Average balance,-5.770214613642273,2.8877806416701666,2.8877806416701666,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_365_days,-454.7859777,balance,amount,Average balance,-6.122023352187414,2.969726393215945,2.969726393215945,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_1_calendar_months,-791.5848387,balance,amount,Average balance,-6.675299552009163,3.0985993546843766,3.0985993546843766,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_3_calendar_months,-153.7283696,balance,amount,Average balance,-5.041671125381502,2.7180831977516395,2.7180831977516395,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_6_calendar_months,-469.5683425,balance,amount,Average balance,-6.153941203524763,2.97716092234783,2.97716092234783,IQR,balance_average
eus_UzkmGqGyL6JTgGf3NoZXQT,balance_average,last_12_calendar_months,-471.9148219,balance,amount,Average balance,-6.158915291725801,2.9783195217549245,2.9783195217549245,IQR,balance_average
eus_5zuDQGdgAzhrAthmjnQc5R,balance_average,last_365_days,-5859946.809,balance,amount,Average balance,-15.583651255199541,5.173594928617182,5.173594928617182,IQR,balance_average
eus_5zuDQGdgAzhrAthmjnQc5R,balance_average,last_12_calendar_months,-5687208.821,balance,amount,Average balance,-15.553730320456237,5.1666255352626225,5.1666255352626225,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_30_days,-347.57,balance,amount,Average balance,-5.85383907086288,2.90725903502358,2.90725903502358,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_90_days,-865.2860811,balance,amount,Average balance,-6.764215201700182,3.1193102095887864,3.1193102095887864,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_120_days,-405.8721154,balance,amount,Average balance,-6.008498923291005,2.943283489372248,2.943283489372248,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_180_days,-128.3693293,balance,amount,Average balance,-4.862671331561421,2.676389314047145,2.676389314047145,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_365_days,-524.654957,balance,amount,Average balance,-6.264645022206616,3.002946829936103,3.002946829936103,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_1_calendar_months,-1997.745161,balance,amount,Average balance,-7.6002748431321,3.314051067753802,3.314051067753802,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_3_calendar_months,-1252.576957,balance,amount,Average balance,-7.133756309411479,3.205386308561456,3.205386308561456,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_6_calendar_months,-767.2456906,balance,amount,Average balance,-6.644109591622912,3.0913343710028913,3.0913343710028913,IQR,balance_average
eus_dF5HNGH4kKJ5y77pv6nuRH,balance_average,last_12_calendar_months,-517.0212329,balance,amount,Average balance,-6.2500162315738494,2.999539389724228,2.999539389724228,IQR,balance_average
eus_JT5Z6yUWFw4DTg23Tpv5oE,balance_average,last_30_days,-26810.67615,balance,amount,Average balance,-10.196592748857983,3.9188035901507687,3.9188035901507687,IQR,balance_average
eus_JT5Z6yUWFw4DTg23Tpv5oE,balance_average,last_90_days,-6235.593488,balance,amount,Average balance,-8.7381893969128,3.579102082944756,3.579102082944756,IQR,balance_average
eus_JT5Z6yUWFw4DTg23Tpv5oE,balance_average,last_120_days,-6229.163448,balance,amount,Average balance,-8.73715784707138,3.5788618071421667,3.5788618071421667,IQR,balance_average
eus_JT5Z6yUWFw4DTg23Tpv5oE,balance_average,last_180_days,-948.8404545,balance,amount,Average balance,-6.8562940278590645,3.140757853675872,3.140757853675872,IQR,balance_average
eus_JT5Z6yUWFw4DTg23Tpv5oE,balance_average,last_3_calendar_months,-336.2890217,balance,amount,Average balance,-5.820940193954167,2.8995959985553976,2.8995959985553976,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_30_days,-672.9,balance,amount,Average balance,-6.513081731952171,3.0608144456634703,3.0608144456634703,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_90_days,-1062.09407,balance,amount,Average balance,-6.968938869252476,3.166995877847502,3.166995877847502,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_120_days,-918.1708621,balance,amount,Average balance,-6.823472026837163,3.1331127236768315,3.1331127236768315,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_180_days,-14084.97398,balance,amount,Average balance,-9.552934828079456,3.7688782862066152,3.7688782862066152,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_365_days,-18782.76958,balance,amount,Average balance,-9.840748455729758,3.835917849011263,3.835917849011263,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_1_calendar_months,-1328.122581,balance,amount,Average balance,-7.192274289975237,3.2190167258048388,3.2190167258048388,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_3_calendar_months,-1029.121522,balance,amount,Average balance,-6.937432056788563,3.159657090764372,3.159657090764372,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_6_calendar_months,-19058.11856,balance,amount,Average balance,-9.855300930598437,3.8393075132216983,3.8393075132216983,IQR,balance_average
eus_6dSMWd8zib2EMeY9MRaamr,balance_average,last_12_calendar_months,-18564.66433,balance,amount,Average balance,-9.829069149973103,3.833197423442188,3.833197423442188,IQR,balance_average
eus_n22odijzRejrrYXKexqKfy,balance_average,last_30_days,-15200.28571,balance,amount,Average balance,-9.629135289441368,3.7866274305293506,3.7866274305293506,IQR,balance_average
eus_n22odijzRejrrYXKexqKfy,balance_average,last_1_calendar_months,-5946.096774,balance,amount,Average balance,-8.690658442316753,3.5680308406209633,3.5680308406209633,IQR,balance_average
eus_eVAAVGsRoB9XhFeEDHLPwB,balance_average,last_30_days,-446.103,balance,amount,Average balance,-6.1027889931257215,2.965246191799318,2.965246191799318,IQR,balance_average
eus_eVAAVGsRoB9XhFeEDHLPwB,balance_average,last_90_days,-99.96788889,balance,amount,Average balance,-4.614802534508057,2.618653980515401,2.618653980515401,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_30_days,-25.0325,balance,amount,Average balance,-3.259345757421914,2.3029315094208105,2.3029315094208105,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_90_days,-121.0393182,balance,amount,Average balance,-4.804343273139976,2.6628031347972567,2.6628031347972567,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_120_days,-131.6122881,balance,amount,Average balance,-4.887429743895528,2.6821562165811432,2.6821562165811432,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_180_days,-2.146629213,balance,amount,Average balance,-1.1463317887701576,1.8107535197439601,1.8107535197439601,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_365_days,-155.7951791,balance,amount,Average balance,-5.054940361907939,2.721173961113841,2.721173961113841,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_3_calendar_months,-150.8086957,balance,amount,Average balance,-5.0226211472470865,2.7136459436299516,2.7136459436299516,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_6_calendar_months,-110.4036464,balance,amount,Average balance,-4.713160059452999,2.6415641030300576,2.6415641030300576,IQR,balance_average
eus_A7mcoG2joihZwMKUrsTeQ4,balance_average,last_12_calendar_months,-130.6336986,balance,amount,Average balance,-4.88002305450036,2.6804309986929717,2.6804309986929717,IQR,balance_average
eus_n88ujv2Z2vUJc3CMCw43MB,balance_average,last_30_days,-534.3212,balance,amount,Average balance,-6.2828669405755155,3.007191206586667,3.007191206586667,IQR,balance_average
eus_a9o7eprxs2fCUuV7bXnnab,balance_average,last_90_days,-608.0173034,balance,amount,Average balance,-6.4118466801141425,3.037234069462614,3.037234069462614,IQR,balance_average
eus_a9o7eprxs2fCUuV7bXnnab,balance_average,last_1_calendar_months,-728.1470968,balance,amount,Average balance,-6.59187549052921,3.079167638908224,3.079167638908224,IQR,balance_average
eus_a9o7eprxs2fCUuV7bXnnab,balance_average,last_3_calendar_months,-37.90684783,balance,amount,Average balance,-3.6611702718926735,2.396527285250577,2.396527285250577,IQR,balance_average
eus_a9o7eprxs2fCUuV7bXnnab,balance_average,last_6_calendar_months,-696.7780663,balance,amount,Average balance,-6.5479010956132,3.068924815335776,3.068924815335776,IQR,balance_average
eus_bBC6TxviZVjA48nQhPJp58,balance_average,last_1_calendar_months,-57.62870968,balance,amount,Average balance,-4.071224502888135,2.4920399842028735,2.4920399842028735,IQR,balance_average
eus_7CwFh8PW4fqJ2AYY2jKFww,balance_average,last_90_days,-243.5906818,balance,amount,Average balance,-5.499586126861019,2.8247439620507344,2.8247439620507344,IQR,balance_average
eus_7CwFh8PW4fqJ2AYY2jKFww,balance_average,last_120_days,-87.15847458,balance,amount,Average balance,-4.479136042396469,2.587053592470358,2.587053592470358,IQR,balance_average
eus_7CwFh8PW4fqJ2AYY2jKFww,balance_average,last_1_calendar_months,-467.4751613,balance,amount,Average balance,-6.149483082770331,2.976122505686509,2.976122505686509,IQR,balance_average
eus_7CwFh8PW4fqJ2AYY2jKFww,balance_average,last_3_calendar_months,-159.0311957,balance,amount,Average balance,-5.0753687693540375,2.7259322886300263,2.7259322886300263,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_30_days,0.2011916745678697,balance,amount,Average balance,0.18331412617383977,1.501043095152334,1.501043095152334,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_120_days,-4093.64325,balance,amount,Average balance,-8.31743487405502,3.4810969971858023,3.4810969971858023,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_180_days,-4580.9433,balance,amount,Average balance,-8.429878488427928,3.5072881501526556,3.5072881501526556,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_1_calendar_months,0.0632611897751372,balance,amount,Average balance,0.061340779220504356,1.5294539800723017,1.5294539800723017,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_3_calendar_months,-2713.599118,balance,amount,Average balance,-7.9063995669540645,3.3853557791264453,3.3853557791264453,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_6_calendar_months,-5520.17904,balance,amount,Average balance,-8.616346710666045,3.5507216324302626,3.5507216324302626,IQR,balance_average
eus_5T4WZijSxsGaAEFWTeGDoh,balance_average,last_12_calendar_months,-186.1079935,balance,amount,Average balance,-5.231685955510141,2.7623427807401866,2.7623427807401866,IQR,balance_average
eus_X2myyNps8GUCkzzSL4KXyy,balance_average,last_30_days,-3591.931579,balance,amount,Average balance,-8.186723744071083,3.45065084673989,3.45065084673989,IQR,balance_average
eus_kAVGFLWsG68FaBzMgtyCvf,balance_average,last_30_days,-1931.538462,balance,amount,Average balance,-7.566589682980209,3.306204884694218,3.306204884694218,IQR,balance_average
eus_kAVGFLWsG68FaBzMgtyCvf,balance_average,last_90_days,-331.0465116,balance,amount,Average balance,-5.805275054284798,2.8959471646788306,2.8959471646788306,IQR,balance_average
eus_kAVGFLWsG68FaBzMgtyCvf,balance_average,last_120_days,-325.862069,balance,amount,Average balance,-5.789538274572064,2.8922816439023906,2.8922816439023906,IQR,balance_average
eus_kAVGFLWsG68FaBzMgtyCvf,balance_average,last_180_days,-161.7613636,balance,amount,Average balance,-5.092285101078242,2.7298725589094692,2.7298725589094692,IQR,balance_average
eus_kAVGFLWsG68FaBzMgtyCvf,balance_average,last_1_calendar_months,-226.1290323,balance,amount,Average balance,-5.42551828021862,2.8074915612616334,2.8074915612616334,IQR,balance_average
eus_T3KHxdJiHymgeMg2XtCWQH,balance_average,last_1_calendar_months,-78.84774194,balance,amount,Average balance,-4.380121595488471,2.563990455098276,2.563990455098276,IQR,balance_average
eus_T3KHxdJiHymgeMg2XtCWQH,balance_average,last_3_calendar_months,-123.8079348,balance,amount,Average balance,-4.8267760340424015,2.6680283303367363,2.6680283303367363,IQR,balance_average
eus_T3KHxdJiHymgeMg2XtCWQH,balance_average,last_6_calendar_months,-149.480884,balance,amount,Average balance,-5.013836059510342,2.7115996595610556,2.7115996595610556,IQR,balance_average
eus_bvy9F3f8pZhxishGA5VWeD,balance_average,last_1_calendar_months,-1338.686129,balance,amount,Average balance,-7.200190633418784,3.2208606558779196,3.2208606558779196,IQR,balance_average
eus_VsGWGwnq5aXnq88RRFmujP,balance_average,last_1_calendar_months,0.1952166884000361,balance,amount,Average balance,0.1783274981503719,1.5022046154225586,1.5022046154225586,IQR,balance_average
eus_j25fckxHYhBHT2PS2tSAqC,balance_average,last_1_calendar_months,-421.9367742,balance,amount,Average balance,-6.047222697898168,2.952303301745289,2.952303301745289,IQR,balance_average
eus_FSEYnP2QsVSPMemiPQbdtA,balance_average,last_30_days,-339.5268966,balance,amount,Average balance,-5.8304941139530175,2.9018213644111515,2.9018213644111515,IQR,balance_average
eus_FSEYnP2QsVSPMemiPQbdtA,balance_average,last_120_days,-53.76058824,balance,amount,Average balance,-4.002970742510104,2.4761418410438014,2.4761418410438014,IQR,balance_average
eus_FSEYnP2QsVSPMemiPQbdtA,balance_average,last_180_days,-143.479162,balance,amount,Average balance,-4.973135289541113,2.702119351603349,2.702119351603349,IQR,balance_average
eus_FSEYnP2QsVSPMemiPQbdtA,balance_average,last_6_calendar_months,-123.9560221,balance,amount,Average balance,-4.8279618521979994,2.668304539393848,2.668304539393848,IQR,balance_average
eus_9FMYVSd6DWwNoXyRgETyAq,balance_average,last_30_days,-2032.747143,balance,amount,Average balance,-7.617635253738161,3.318094775991807,3.318094775991807,IQR,balance_average
eus_9FMYVSd6DWwNoXyRgETyAq,balance_average,last_90_days,-1205.156892,balance,amount,Average balance,-7.095194461694776,3.19640421333208,3.19640421333208,IQR,balance_average
eus_9FMYVSd6DWwNoXyRgETyAq,balance_average,last_120_days,-32.18288462,balance,amount,Average balance,-3.5020342195005436,2.359460203104667,2.359460203104667,IQR,balance_average
eus_9FMYVSd6DWwNoXyRgETyAq,balance_average,last_180_days,-1137.212317,balance,amount,Average balance,-7.037214167582972,3.1828990377770747,3.1828990377770747,IQR,balance_average
